d1,r,d2
DB00285,5,DB08893
DB00462,5,DB00470
DB00782,5,DB00486
DB11315,5,DB00470
DB00470,5,DB08941
DB06700,5,DB00983
DB00809,5,DB00470
DB06700,5,DB08957
DB00424,5,DB00470
DB09076,5,DB00470
DB01036,5,DB00470
DB06700,5,DB00867
DB00470,5,DB06764
DB00462,5,DB00486
DB04896,5,DB00633
DB00476,5,DB01274
DB00387,5,DB00470
DB01339,5,DB00486
DB00470,5,DB01365
DB04896,5,DB01366
DB00285,5,DB01274
DB00219,5,DB00470
DB08918,5,DB00938
DB04896,5,DB00723
DB00285,5,DB00852
DB04896,5,DB01288
DB00476,5,DB00938
DB00476,5,DB06152
DB00470,5,DB00182
DB00486,5,DB00397
DB00486,5,DB00368
DB00245,5,DB00470
DB06700,5,DB01364
DB00376,5,DB00470
DB00289,5,DB01291
DB00476,5,DB01364
DB00476,5,DB00610
DB00470,5,DB00852
DB04896,5,DB06152
DB00289,5,DB00221
DB08918,5,DB01366
DB00376,5,DB00486
DB08918,5,DB00211
DB04896,5,DB01102
DB04896,5,DB00964
DB00486,5,DB08941
DB00986,5,DB00486
DB00340,5,DB00470
DB00470,5,DB01366
DB04896,5,DB01274
DB00470,5,DB00211
DB00392,5,DB00470
DB04896,5,DB00388
DB00285,5,DB08957
DB00392,5,DB00486
DB04896,5,DB00449
DB04896,5,DB04861
DB00470,5,DB00935
DB06700,5,DB06262
DB08918,5,DB01364
DB00289,5,DB05039
DB00340,5,DB00486
DB00476,5,DB00668
DB06700,5,DB00668
DB08918,5,DB00867
DB00470,5,DB04846
DB06700,5,DB00368
DB00285,5,DB01291
DB04896,5,DB00575
DB00486,5,DB01288
DB06700,5,DB01366
DB00470,5,DB00865
DB08918,5,DB00368
DB00476,5,DB00397
DB06700,5,DB01407
DB00470,5,DB00871
DB00486,5,DB00935
DB00285,5,DB01288
DB06700,5,DB08893
DB00289,5,DB09080
DB06700,5,DB01001
DB00476,5,DB01001
DB06700,5,DB00575
DB00486,5,DB00598
DB04896,5,DB01064
DB01591,5,DB00470
DB00285,5,DB00449
DB06700,5,DB01365
DB00476,5,DB01102
DB08918,5,DB06711
DB00657,5,DB00486
DB00486,5,DB01366
DB08918,5,DB00852
DB04896,5,DB00935
DB00470,5,DB00668
DB06700,5,DB09080
DB06700,5,DB00211
DB08918,5,DB00935
DB00486,5,DB01407
DB06700,5,DB04948
DB04896,5,DB00397
DB06700,5,DB00629
DB01337,5,DB00486
DB01090,5,DB00470
DB00470,5,DB00610
DB00486,5,DB00830
DB04896,5,DB00871
DB00486,5,DB00988
DB04896,5,DB01365
DB06700,5,DB00964
DB06700,5,DB00484
DB00470,5,DB01288
DB00476,5,DB00211
DB06702,5,DB00486
DB04896,5,DB01018
DB00470,5,DB09352
DB06700,5,DB01274
DB06700,5,DB06152
DB00476,5,DB01365
DB06700,5,DB00388
DB08918,5,DB08893
DB00285,5,DB01102
DB00245,5,DB00486
DB04896,5,DB00968
DB00486,5,DB00865
DB00285,5,DB08941
DB04896,5,DB00484
DB00285,5,DB00816
DB06700,5,DB01288
DB00470,5,DB00368
DB01116,5,DB00470
DB00289,5,DB01408
DB00285,5,DB00668
DB08918,5,DB00397
DB08918,5,DB00633
DB01116,5,DB00486
DB04896,5,DB00852
DB00285,5,DB00397
DB04896,5,DB08957
DB00486,5,DB04846
DB00470,5,DB00841
DB06700,5,DB04861
DB00285,5,DB00629
DB08918,5,DB01064
DB00289,5,DB13139
DB00470,5,DB01407
DB04896,5,DB01407
DB00486,5,DB00723
DB00979,5,DB00470
DB00285,5,DB06262
DB08918,5,DB00484
DB08918,5,DB06152
DB00732,5,DB00486
DB00332,5,DB00486
DB00289,5,DB01001
DB00285,5,DB01407
DB00486,5,DB01577
DB00289,5,DB01102
DB08918,5,DB00449
DB00285,5,DB00633
DB08918,5,DB01102
DB04896,5,DB06262
DB08918,5,DB04861
DB06700,5,DB00610
DB06700,5,DB06711
DB00476,5,DB00841
DB00470,5,DB01193
DB00476,5,DB00867
DB00285,5,DB00964
DB00486,5,DB00191
DB00476,5,DB00221
DB06700,5,DB01018
DB00486,5,DB00852
DB00496,5,DB00470
DB00476,5,DB00629
DB00285,5,DB01365
DB04896,5,DB06711
DB08918,5,DB01274
DB08918,5,DB00871
DB06700,5,DB01291
DB00285,5,DB00871
DB00476,5,DB06711
DB00486,5,DB06152
DB00285,5,DB06152
DB06700,5,DB00221
DB00486,5,DB00871
DB00908,5,DB00470
DB01409,5,DB00486
DB00289,5,DB00983
DB00285,5,DB00983
DB06700,5,DB01102
DB00285,5,DB00575
DB01591,5,DB00486
DB00285,5,DB01001
DB00476,5,DB01407
DB08918,5,DB01407
DB00517,5,DB00470
DB08918,5,DB01288
DB08897,5,DB00470
DB06700,5,DB00968
DB00285,5,DB00697
DB00486,5,DB06764
DB11315,5,DB00486
DB00476,5,DB00388
DB00285,5,DB00935
DB06700,5,DB00852
DB04896,5,DB00221
DB00470,5,DB00598
DB01199,5,DB00470
DB04896,5,DB00368
DB00289,5,DB09082
DB00670,5,DB00470
DB00940,5,DB00486
DB00476,5,DB01291
DB00486,5,DB00182
DB04896,5,DB00867
DB00483,5,DB00470
DB00732,5,DB00470
DB01036,5,DB00486
DB00476,5,DB00816
DB00209,5,DB00486
DB00486,5,DB09352
DB00476,5,DB00723
DB00810,5,DB00470
DB00486,5,DB01064
DB00285,5,DB00723
DB01339,5,DB00470
DB06700,5,DB00723
DB00486,5,DB01364
DB08918,5,DB08941
DB00908,5,DB00486
DB00657,5,DB00470
DB00476,5,DB00852
DB00219,5,DB00486
DB04896,5,DB00211
DB00209,5,DB00470
DB00387,5,DB00486
DB01409,5,DB00470
DB00476,5,DB00449
DB08918,5,DB09080
DB00470,5,DB00397
DB06700,5,DB08941
DB06700,5,DB00816
DB00289,5,DB01274
DB00470,5,DB01577
DB00285,5,DB00751
DB08918,5,DB00841
DB00749,6,DB01357
DB00461,6,DB00977
DB00655,6,DB01041
DB00755,6,DB01022
DB04573,6,DB00480
DB00461,6,DB01357
DB00367,6,DB01041
DB00482,6,DB04575
DB00755,6,DB00302
DB00461,6,DB00255
DB01628,6,DB00977
DB00302,6,DB00957
DB00755,6,DB00513
DB00302,6,DB06730
DB01628,6,DB01357
DB01196,6,DB01041
DB00890,6,DB00480
DB01283,6,DB00255
DB08439,6,DB04573
DB00302,6,DB00823
DB01357,6,DB01041
DB01395,6,DB01041
DB01283,6,DB04573
DB06730,6,DB01041
DB01234,6,DB00480
DB00302,6,DB09123
DB00482,6,DB00655
DB00783,6,DB01041
DB00977,6,DB01041
DB09123,6,DB01041
DB00461,6,DB00655
DB00461,6,DB04575
DB00302,6,DB06713
DB01283,6,DB04575
DB00755,6,DB00170
DB00977,6,DB00302
DB01357,6,DB00480
DB00977,6,DB00480
DB00255,6,DB01041
DB00461,6,DB00783
DB01283,6,DB00655
DB00302,6,DB00304
DB01283,6,DB00783
DB08439,6,DB00255
DB00783,6,DB00480
DB01628,6,DB04575
DB00749,6,DB04575
DB01628,6,DB00655
DB08439,6,DB00783
DB00304,6,DB01041
DB01283,6,DB09070
DB00482,6,DB00783
DB01283,6,DB00890
DB00890,6,DB01041
DB04573,6,DB01041
DB00255,6,DB00302
DB01283,6,DB01357
DB00749,6,DB00783
DB00749,6,DB04573
DB00482,6,DB00255
DB00890,6,DB00302
DB00749,6,DB00890
DB00461,6,DB09070
DB00749,6,DB00655
DB00749,6,DB00977
DB06713,6,DB01041
DB04574,6,DB01041
DB01628,6,DB00255
DB00302,6,DB01395
DB00482,6,DB00977
DB00461,6,DB04573
DB01628,6,DB04573
DB00655,6,DB00480
DB01628,6,DB00890
DB00482,6,DB01357
DB01199,7,DB00761
DB01062,7,DB00761
DB00483,7,DB00761
DB01337,7,DB00761
DB12278,7,DB00761
DB00219,7,DB00761
DB01409,7,DB00761
DB00908,7,DB00761
DB00340,7,DB00761
DB01339,7,DB00761
DB00332,7,DB00761
DB00810,7,DB00761
DB01591,7,DB00761
DB01116,7,DB00761
DB01338,7,DB00761
DB00967,7,DB00761
DB00245,7,DB00761
DB01173,7,DB00761
DB00209,7,DB00761
DB06702,7,DB00761
DB00782,7,DB00761
DB00670,7,DB00761
DB00387,7,DB00761
DB00496,7,DB00761
DB00517,7,DB00761
DB00424,7,DB00761
DB01036,7,DB00761
DB00376,7,DB00761
DB00572,7,DB00761
DB11315,7,DB00761
DB01136,8,DB01253
DB00248,8,DB00714
DB08807,8,DB00353
DB01210,8,DB00320
DB00353,8,DB00952
DB00353,8,DB00216
DB01214,8,DB00696
DB01214,8,DB00353
DB00612,8,DB00248
DB00489,8,DB01253
DB04861,8,DB01253
DB09204,8,DB00353
DB00960,8,DB00353
DB00353,8,DB00315
DB04846,8,DB00353
DB01295,8,DB01253
DB01295,8,DB00248
DB00187,8,DB01253
DB00866,8,DB00353
DB00335,8,DB00353
DB00353,8,DB00953
DB01203,8,DB01253
DB08808,8,DB00248
DB00264,8,DB01253
DB01210,8,DB00248
DB01193,8,DB00248
DB01214,8,DB00320
DB01200,8,DB00589
DB00521,8,DB01253
DB00696,8,DB00589
DB00248,8,DB01186
DB01297,8,DB00248
DB00571,8,DB01253
DB04846,8,DB01253
DB00696,8,DB01186
DB01210,8,DB01200
DB00264,8,DB00353
DB00489,8,DB00353
DB01136,8,DB00353
DB01193,8,DB00353
DB01297,8,DB00353
DB00598,8,DB01253
DB01253,8,DB01186
DB01359,8,DB00353
DB00353,8,DB00669
DB00248,8,DB00589
DB00353,8,DB09068
DB01359,8,DB00248
DB00353,8,DB00918
DB01203,8,DB00353
DB01203,8,DB00248
DB00353,8,DB06684
DB01200,8,DB01186
DB00866,8,DB00248
DB01580,8,DB00248
DB01210,8,DB00353
DB00960,8,DB00248
DB00187,8,DB00248
DB00960,8,DB01253
DB00866,8,DB01253
DB08807,8,DB00248
DB00373,8,DB00248
DB01580,8,DB00353
DB00320,8,DB00714
DB04861,8,DB00353
DB00598,8,DB00248
DB00248,8,DB00268
DB01253,8,DB00268
DB00612,8,DB01253
DB00353,8,DB00714
DB00335,8,DB01253
DB00598,8,DB00353
DB01214,8,DB00248
DB01253,8,DB00589
DB00195,8,DB00248
DB00521,8,DB00353
DB00820,9,DB01613
DB00820,9,DB01020
DB00862,9,DB06154
DB00203,9,DB06154
DB06267,9,DB00883
DB00862,9,DB01613
DB06237,9,DB00883
DB00820,9,DB06154
DB00203,9,DB01613
DB00203,9,DB01612
DB06237,9,DB00727
DB00898,9,DB06154
DB00203,9,DB00727
DB00898,9,DB01020
DB06267,9,DB01613
DB00862,9,DB01612
DB00820,9,DB00727
DB06267,9,DB01020
DB00862,9,DB01020
DB00862,9,DB00883
DB00820,9,DB00883
DB00898,9,DB00883
DB00898,9,DB01613
DB01242,10,DB01365
DB00726,10,DB01365
DB00924,10,DB00388
DB00344,10,DB01365
DB01242,10,DB00388
DB01142,10,DB00723
DB01142,10,DB00610
DB01242,10,DB00211
DB01151,10,DB01365
DB01142,10,DB00388
DB00540,10,DB01365
DB00543,10,DB00723
DB00540,10,DB00610
DB00543,10,DB01365
DB00543,10,DB00610
DB00540,10,DB00211
DB00458,10,DB00723
DB00370,10,DB01365
DB09167,10,DB00610
DB09167,10,DB01365
DB00924,10,DB00610
DB00726,10,DB00211
DB00370,10,DB00211
DB00370,10,DB00388
DB00458,10,DB00211
DB00321,10,DB01365
DB00370,10,DB00610
DB01242,10,DB00723
DB01151,10,DB00723
DB00458,10,DB00388
DB01242,10,DB00610
DB09289,10,DB01365
DB01142,10,DB00211
DB00540,10,DB00388
DB00321,10,DB00610
DB00540,10,DB00723
DB00924,10,DB00211
DB09289,10,DB00388
DB00726,10,DB00388
DB00344,10,DB00723
DB00924,10,DB01365
DB00344,10,DB00388
DB01151,10,DB00388
DB00543,10,DB00211
DB01151,10,DB00211
