d1,r,d2
DB00598,3,DB00774
DB00381,3,DB01021
DB00226,3,DB00654
DB00344,3,DB09220
DB01247,3,DB00691
DB00214,3,DB06694
DB09282,3,DB06712
DB01238,3,DB01367
DB01367,3,DB09477
DB00226,3,DB00275
DB00346,3,DB09227
DB01029,3,DB09070
DB00692,3,DB01240
DB00850,3,DB08808
DB00614,3,DB06712
DB00212,3,DB00226
DB01054,3,DB09070
DB00752,3,DB01170
DB01244,3,DB09026
DB00905,3,DB00765
DB09245,3,DB00869
DB00212,3,DB00521
DB00457,3,DB09238
DB00325,3,DB00287
DB00905,3,DB06268
DB00436,3,DB06694
DB00614,3,DB00905
DB01054,3,DB09026
DB01115,3,DB01214
DB00752,3,DB09238
DB00692,3,DB01193
DB00519,3,DB00797
DB01154,3,DB00661
DB01074,3,DB00325
DB00214,3,DB02638
DB00794,3,DB01340
DB00457,3,DB06403
DB01626,3,DB00270
DB01348,3,DB06694
DB01054,3,DB06694
DB00575,3,DB00905
DB00346,3,DB00350
DB00797,3,DB06403
DB01116,3,DB00178
DB00182,3,DB06694
DB01113,3,DB01235
DB09244,3,DB01119
DB00680,3,DB06204
DB01367,3,DB00343
DB00599,3,DB00883
DB00226,3,DB06268
DB01158,3,DB09238
DB01626,3,DB04846
DB00880,3,DB01324
DB00752,3,DB00657
DB00393,3,DB06403
DB00206,3,DB00521
DB09220,3,DB00297
DB00177,3,DB00797
DB00217,3,DB00393
DB01355,3,DB00521
DB01247,3,DB02638
DB09244,3,DB01116
DB01018,3,DB09238
DB00800,3,DB00881
DB00492,3,DB00925
DB01054,3,DB04861
DB01325,3,DB00881
DB01622,3,DB00335
DB01626,3,DB00657
DB00849,3,DB01612
DB01238,3,DB09279
DB01088,3,DB00800
DB00433,3,DB00612
DB00177,3,DB09236
DB09242,3,DB00524
DB09282,3,DB00217
DB01171,3,DB00524
DB01238,3,DB01244
DB00599,3,DB00631
DB01580,3,DB01180
DB00774,3,DB01359
DB06237,3,DB01136
DB00178,3,DB00692
DB01244,3,DB11362
DB00374,3,DB01136
DB00528,3,DB01203
DB00849,3,DB00925
DB00590,3,DB04840
DB01115,3,DB00598
DB00325,3,DB00797
DB00528,3,DB01143
DB00697,3,DB00734
DB00226,3,DB01348
DB00722,3,DB04948
DB00519,3,DB01324
DB00559,3,DB06694
DB02638,3,DB06403
DB01246,3,DB01295
DB01247,3,DB00881
DB00797,3,DB00866
DB00381,3,DB06694
DB00571,3,DB06403
DB00401,3,DB00774
DB00805,3,DB01018
DB00850,3,DB00373
DB09220,3,DB00678
DB00808,3,DB09236
DB01168,3,DB01244
DB00960,3,DB01240
DB00468,3,DB09238
DB00264,3,DB01240
DB01246,3,DB01203
DB00374,3,DB00880
DB01203,3,DB09236
DB00599,3,DB00661
DB01054,3,DB01197
DB09241,3,DB00374
DB00214,3,DB08808
DB00270,3,DB00606
DB00418,3,DB01612
DB00474,3,DB00384
DB01171,3,DB00457
DB04840,3,DB00275
DB01622,3,DB00854
DB01054,3,DB01324
DB01359,3,DB01089
DB01210,3,DB00734
DB00571,3,DB00654
DB01171,3,DB00612
DB09220,3,DB00752
DB00343,3,DB06826
DB00343,3,DB00866
DB00524,3,DB00629
DB00614,3,DB00999
DB01275,3,DB00765
DB00614,3,DB06268
DB00805,3,DB06826
DB00590,3,DB08932
DB09273,3,DB08931
DB01090,3,DB06826
DB00401,3,DB00800
DB00542,3,DB00774
DB01351,3,DB00960
DB00350,3,DB00654
DB04840,3,DB00808
DB00343,3,DB01089
DB00212,3,DB09026
DB00335,3,DB00374
DB06694,3,DB09235
DB00312,3,DB04920
DB01247,3,DB01203
DB00474,3,DB00922
DB01247,3,DB00869
DB00680,3,DB00899
DB00571,3,DB00905
DB00590,3,DB07615
DB00212,3,DB08932
DB00212,3,DB06826
DB01403,3,DB01210
DB01355,3,DB01359
DB00524,3,DB00869
DB01247,3,DB01136
DB00287,3,DB00800
DB09241,3,DB00436
DB01238,3,DB06292
DB00360,3,DB00203
DB00968,3,DB09235
DB00418,3,DB00381
DB00468,3,DB04846
DB00521,3,DB00692
DB00346,3,DB01359
DB00800,3,DB04861
DB00287,3,DB01193
DB00474,3,DB00489
DB00528,3,DB04948
DB00880,3,DB01143
DB00612,3,DB09238
DB00312,3,DB00797
DB00436,3,DB11362
DB00312,3,DB00435
DB00881,3,DB06826
DB00571,3,DB11362
DB00968,3,DB02638
DB00966,3,DB08932
DB01119,3,DB00214
DB01119,3,DB06403
DB09241,3,DB00310
DB01116,3,DB00881
DB01054,3,DB04948
DB00542,3,DB06694
DB01115,3,DB00521
DB09241,3,DB08807
DB00599,3,DB00612
DB08808,3,DB08931
DB09242,3,DB00381
DB01088,3,DB00905
DB00806,3,DB01090
DB01238,3,DB08931
DB00691,3,DB09236
DB01154,3,DB00571
DB09282,3,DB00270
DB01088,3,DB00310
DB00806,3,DB00869
DB00195,3,DB01348
DB01238,3,DB00373
DB01238,3,DB00325
DB00614,3,DB06694
DB01115,3,DB00612
DB01197,3,DB06268
DB09242,3,DB06694
DB01116,3,DB00374
DB00654,3,DB00800
DB00212,3,DB00905
DB00492,3,DB09238
DB00457,3,DB06694
DB06826,3,DB01180
DB09220,3,DB00206
DB00722,3,DB11362
DB00606,3,DB01029
DB01247,3,DB00571
DB04840,3,DB00177
DB01214,3,DB06694
DB08808,3,DB01143
DB00849,3,DB01282
DB01171,3,DB01116
DB01351,3,DB01136
DB00806,3,DB00217
DB01197,3,DB09236
DB00905,3,DB01240
DB01247,3,DB01240
DB01037,3,DB00966
DB04840,3,DB09026
DB01037,3,DB00905
DB00436,3,DB08932
DB01023,3,DB06403
DB00346,3,DB00178
DB09245,3,DB01214
DB00393,3,DB01324
DB09245,3,DB00796
DB01023,3,DB01240
DB00474,3,DB00800
DB01367,3,DB00606
DB01238,3,DB09026
DB00226,3,DB11362
DB01119,3,DB00584
DB00350,3,DB08932
DB01238,3,DB00542
DB01069,3,DB08808
DB01116,3,DB00214
DB09245,3,DB00797
DB00206,3,DB11362
DB01626,3,DB09242
DB00492,3,DB06712
DB04846,3,DB09477
DB00598,3,DB09238
DB00468,3,DB06712
DB01090,3,DB00765
DB00206,3,DB04948
DB06207,3,DB00653
DB04920,3,DB00734
DB01224,3,DB00734
DB01037,3,DB00722
DB00420,3,DB01210
DB01275,3,DB00905
DB00212,3,DB00678
DB01115,3,DB01580
DB09241,3,DB08932
DB01351,3,DB01197
DB01622,3,DB00652
DB01324,3,DB08808
DB00217,3,DB01029
DB09245,3,DB00212
DB00606,3,DB06403
DB01069,3,DB01295
DB00393,3,DB08808
DB00706,3,DB01023
DB00468,3,DB00765
DB00350,3,DB09236
DB01351,3,DB00695
DB00866,3,DB01089
DB00599,3,DB00695
DB00805,3,DB00629
DB09241,3,DB09477
DB00350,3,DB00212
DB00654,3,DB08932
DB00195,3,DB01324
DB01615,3,DB01203
DB09241,3,DB09242
DB00335,3,DB00866
DB00217,3,DB00559
DB01626,3,DB04861
DB00774,3,DB06694
DB01238,3,DB00975
DB00182,3,DB00678
DB00774,3,DB01089
DB09244,3,DB00542
DB00275,3,DB00374
DB00212,3,DB00381
DB00214,3,DB00866
DB01119,3,DB01089
DB01171,3,DB00325
DB00401,3,DB09477
DB01348,3,DB06712
DB00559,3,DB00968
DB00335,3,DB01170
DB00790,3,DB06268
DB00212,3,DB04846
DB00287,3,DB00880
DB01324,3,DB01180
DB00217,3,DB11362
DB01608,3,DB00598
DB01247,3,DB04948
DB01174,3,DB09477
DB01136,3,DB04841
DB01351,3,DB00700
DB00182,3,DB00325
DB09241,3,DB00657
DB00774,3,DB01240
DB01238,3,DB00297
DB01247,3,DB01180
DB01275,3,DB01180
DB00559,3,DB09242
DB01613,3,DB08931
DB01168,3,DB08932
DB00373,3,DB00606
DB00800,3,DB00960
DB00806,3,DB00373
DB00599,3,DB08822
DB01142,3,DB09220
DB01351,3,DB00800
DB00794,3,DB00975
DB00325,3,DB00765
DB01158,3,DB08932
DB00654,3,DB00797
DB00287,3,DB01359
DB00226,3,DB01090
DB01614,3,DB01214
DB00869,3,DB06826
DB09242,3,DB00393
DB00797,3,DB00765
DB00880,3,DB01054
DB00178,3,DB00287
DB00528,3,DB00966
DB00226,3,DB08931
DB00312,3,DB00681
DB00217,3,DB09220
DB09245,3,DB00800
DB00780,3,DB09235
DB09235,3,DB01089
DB00806,3,DB00797
DB00599,3,DB00325
DB00905,3,DB06403
DB01246,3,DB00264
DB01023,3,DB01143
DB01359,3,DB08808
DB04840,3,DB00381
DB00654,3,DB00691
DB00881,3,DB01324
DB06207,3,DB09238
DB09242,3,DB00925
DB09241,3,DB00866
DB00418,3,DB01214
DB01355,3,DB00264
DB09220,3,DB00435
DB01088,3,DB00559
DB00401,3,DB01090
DB01174,3,DB00350
DB00521,3,DB01143
DB01246,3,DB06738
DB01626,3,DB00287
DB00606,3,DB01240
DB01240,3,DB09070
DB00182,3,DB02638
DB00599,3,DB08941
DB00524,3,DB09070
DB00794,3,DB01143
DB00629,3,DB00722
DB00528,3,DB04861
DB00226,3,DB00968
DB01021,3,DB08931
DB00794,3,DB00964
DB00598,3,DB01090
DB00790,3,DB01180
DB09245,3,DB00866
DB01351,3,DB00692
DB00374,3,DB00528
DB01119,3,DB01240
DB01136,3,DB04743
DB00350,3,DB08808
DB06694,3,DB08932
DB00612,3,DB01170
DB04846,3,DB00765
DB09070,3,DB09235
DB00418,3,DB01144
DB00457,3,DB01143
DB00933,3,DB00598
DB09242,3,DB00606
DB00571,3,DB09235
DB00622,3,DB01089
DB09282,3,DB06237
DB00790,3,DB01324
DB01580,3,DB09026
DB00752,3,DB00492
DB01029,3,DB01580
DB00968,3,DB06826
DB00657,3,DB00374
DB00312,3,DB00177
DB01023,3,DB01180
DB00528,3,DB00571
DB01626,3,DB01275
DB00774,3,DB01054
DB00999,3,DB00177
DB00966,3,DB01580
DB00805,3,DB01324
DB00374,3,DB00968
DB00206,3,DB00905
DB00968,3,DB04846
DB00612,3,DB01180
DB09220,3,DB09238
DB00492,3,DB01180
DB01355,3,DB00796
DB00622,3,DB00765
DB00528,3,DB01054
DB00697,3,DB09477
DB00706,3,DB04920
DB01171,3,DB00393
DB01154,3,DB00922
DB01029,3,DB06826
DB00925,3,DB00765
DB01116,3,DB06268
DB01197,3,DB09235
DB00866,3,DB04846
DB00606,3,DB09070
DB00195,3,DB00734
DB01247,3,DB06403
DB00474,3,DB01144
DB00212,3,DB00270
DB01136,3,DB06403
DB01116,3,DB01136
DB00325,3,DB00869
DB00780,3,DB06712
DB01622,3,DB01203
DB00584,3,DB00866
DB00797,3,DB09235
DB01238,3,DB00590
DB09244,3,DB01324
DB00519,3,DB01054
DB01626,3,DB01136
DB00806,3,DB00264
DB00678,3,DB00765
DB00697,3,DB01197
DB00657,3,DB09236
DB00217,3,DB00796
DB00433,3,DB04846
DB01168,3,DB00542
DB00346,3,DB00727
DB01154,3,DB00975
DB09242,3,DB00584
DB00849,3,DB09026
DB00831,3,DB00264
DB01037,3,DB00606
DB01088,3,DB08931
DB00206,3,DB04840
DB01348,3,DB09070
DB00614,3,DB00393
DB00584,3,DB06694
DB01608,3,DB01210
DB00474,3,DB08907
DB00571,3,DB06268
DB00474,3,DB01359
DB01119,3,DB09070
DB00800,3,DB00869
DB00614,3,DB00492
DB01614,3,DB08807
DB00849,3,DB00790
DB00692,3,DB09026
DB09244,3,DB00880
DB06207,3,DB09230
DB00212,3,DB01143
DB01174,3,DB00966
DB00436,3,DB06826
DB01119,3,DB09220
DB01154,3,DB00612
DB00381,3,DB00654
DB00214,3,DB09238
DB00217,3,DB00457
DB01355,3,DB00492
DB09241,3,DB00808
DB04840,3,DB01090
DB00905,3,DB09026
DB00468,3,DB00381
DB00806,3,DB01170
DB00436,3,DB00797
DB00287,3,DB00542
DB00654,3,DB01029
DB00457,3,DB09090
DB01622,3,DB00264
DB00806,3,DB00960
DB01193,3,DB08932
DB00418,3,DB00657
DB01119,3,DB08931
DB00559,3,DB00374
DB00310,3,DB00734
DB01054,3,DB01136
DB00182,3,DB04840
DB00335,3,DB02638
DB09242,3,DB00800
DB01021,3,DB01203
DB00575,3,DB01021
DB01626,3,DB00866
DB00436,3,DB00774
DB00492,3,DB11362
DB00214,3,DB06403
DB09245,3,DB00598
DB00790,3,DB09235
DB01168,3,DB00722
DB01168,3,DB00598
DB00692,3,DB00960
DB00373,3,DB00528
DB00312,3,DB00691
DB00614,3,DB01359
DB01351,3,DB01158
DB01367,3,DB01340
DB00925,3,DB01240
DB00310,3,DB01089
DB01018,3,DB01054
DB00774,3,DB01029
DB00226,3,DB09238
DB01238,3,DB08822
DB01608,3,DB00497
DB01116,3,DB09242
DB01626,3,DB09235
DB00178,3,DB01054
DB00849,3,DB01118
DB01238,3,DB01612
DB00528,3,DB01193
DB09244,3,DB08808
DB00374,3,DB09026
DB01119,3,DB00765
DB00474,3,DB00188
DB00697,3,DB01180
DB00691,3,DB01089
DB01622,3,DB01210
DB00178,3,DB08808
DB00590,3,DB09477
DB00212,3,DB04948
DB04840,3,DB00880
DB01351,3,DB00457
DB00752,3,DB00524
DB09242,3,DB09477
DB00212,3,DB01170
DB01238,3,DB00968
DB00381,3,DB04948
DB00420,3,DB01214
DB00528,3,DB08808
DB00346,3,DB00790
DB09241,3,DB01452
DB02638,3,DB04846
DB09242,3,DB00790
DB00808,3,DB08932
DB00614,3,DB09070
DB06267,3,DB01162
DB00797,3,DB09477
DB00312,3,DB01169
DB00933,3,DB00571
DB06207,3,DB07615
DB01170,3,DB08932
DB00679,3,DB04846
DB00373,3,DB04846
DB00393,3,DB09477
DB06268,3,DB08931
DB00373,3,DB01348
DB00542,3,DB06403
DB01355,3,DB00703
DB00765,3,DB01180
DB00436,3,DB01143
DB01325,3,DB00584
DB06207,3,DB04841
DB00524,3,DB00765
DB00346,3,DB00287
DB01351,3,DB08822
DB06237,3,DB00457
DB00178,3,DB00774
DB00401,3,DB00905
DB01088,3,DB01023
DB01168,3,DB00325
DB00722,3,DB01180
DB00418,3,DB01169
DB00373,3,DB11362
DB01037,3,DB00657
DB00680,3,DB00708
DB00794,3,DB00797
DB09026,3,DB09236
DB01021,3,DB04948
DB01351,3,DB00325
DB00849,3,DB00384
DB01168,3,DB00629
DB00849,3,DB01143
DB00214,3,DB00905
DB01193,3,DB09238
DB00474,3,DB00350
DB00270,3,DB09235
DB09282,3,DB00968
DB00575,3,DB01324
DB01324,3,DB02638
DB01088,3,DB01324
DB00346,3,DB00774
DB09282,3,DB00584
DB00780,3,DB00519
DB01115,3,DB04846
DB09282,3,DB09242
DB00312,3,DB00796
DB00232,3,DB01348
DB00880,3,DB02638
DB09245,3,DB00519
DB00346,3,DB00678
DB00880,3,DB09477
DB00999,3,DB01580
DB09220,3,DB00590
DB00177,3,DB00734
DB01088,3,DB00968
DB00691,3,DB00800
DB00869,3,DB00968
DB00559,3,DB01180
DB01615,3,DB01297
DB01247,3,DB00310
DB01119,3,DB01359
DB00346,3,DB04846
DB00457,3,DB00606
DB00226,3,DB01197
DB01324,3,DB01359
DB09245,3,DB01275
DB00805,3,DB01021
DB00519,3,DB06403
DB00599,3,DB01275
DB00612,3,DB09235
DB01275,3,DB00374
DB00623,3,DB01295
DB00528,3,DB00691
DB00806,3,DB00800
DB00468,3,DB00629
DB01021,3,DB06268
DB01626,3,DB01348
DB00706,3,DB09230
DB00519,3,DB09236
DB00590,3,DB09235
DB00862,3,DB00346
DB09220,3,DB00335
DB09477,3,DB01180
DB00680,3,DB00327
DB09220,3,DB05271
DB01626,3,DB00373
DB09242,3,DB01090
DB01367,3,DB00796
DB01580,3,DB06268
DB01626,3,DB08932
DB00657,3,DB08808
DB00519,3,DB00905
DB00217,3,DB09236
DB00492,3,DB09477
DB00275,3,DB06712
DB00214,3,DB00287
DB00780,3,DB00797
DB09282,3,DB09235
DB00381,3,DB04846
DB00805,3,DB00214
DB00270,3,DB06826
DB00468,3,DB06694
DB00806,3,DB01089
DB01238,3,DB00594
DB00881,3,DB01143
DB00474,3,DB00780
DB00346,3,DB00653
DB01119,3,DB01244
DB00598,3,DB09227
DB00468,3,DB01214
DB09220,3,DB00899
DB00629,3,DB00800
DB01367,3,DB00275
DB01608,3,DB01192
DB04840,3,DB01029
DB00226,3,DB00876
DB00474,3,DB01023
DB01247,3,DB00612
DB01355,3,DB00373
DB00584,3,DB09477
DB00898,3,DB00862
DB09242,3,DB01023
DB00492,3,DB00869
DB09245,3,DB01240
DB00346,3,DB00484
DB00217,3,DB00343
DB00436,3,DB00528
DB00680,3,DB00866
DB09282,3,DB00350
DB01154,3,DB01367
DB00606,3,DB04948
DB01171,3,DB00999
DB00275,3,DB00629
DB00264,3,DB01090
DB00528,3,DB01180
DB00226,3,DB01580
DB00780,3,DB00264
DB01180,3,DB06268
DB00794,3,DB01162
DB00614,3,DB00678
DB00606,3,DB02638
DB00477,3,DB09204
DB00966,3,DB08808
DB00752,3,DB09235
DB04846,3,DB09235
DB09220,3,DB01580
DB00849,3,DB00691
DB00418,3,DB09477
DB01247,3,DB00765
DB00869,3,DB01158
DB00933,3,DB09204
DB00968,3,DB09238
DB00542,3,DB11362
DB00790,3,DB00905
DB00880,3,DB01348
DB00195,3,DB01180
DB09282,3,DB01020
DB01580,3,DB00734
DB00933,3,DB01359
DB09244,3,DB11362
DB00800,3,DB01136
DB00780,3,DB00214
DB01174,3,DB00457
DB00474,3,DB00631
DB00401,3,DB00869
DB00629,3,DB01324
DB09241,3,DB00350
DB00614,3,DB09238
DB01246,3,DB00335
DB01626,3,DB00343
DB04846,3,DB06826
DB00468,3,DB01580
DB00606,3,DB00678
DB00590,3,DB01240
DB01614,3,DB00521
DB04840,3,DB01136
DB01348,3,DB09238
DB01154,3,DB00188
DB01018,3,DB00905
DB09245,3,DB00393
DB01171,3,DB01136
DB01626,3,DB00796
DB00797,3,DB01090
DB00629,3,DB01023
DB09245,3,DB00350
DB01116,3,DB01203
DB00542,3,DB01580
DB01154,3,DB00590
DB01626,3,DB00542
DB01367,3,DB00401
DB09282,3,DB06694
DB00657,3,DB02638
DB00310,3,DB09070
DB00346,3,DB00866
DB00559,3,DB02638
DB01238,3,DB09038
DB09245,3,DB01203
DB01197,3,DB06403
DB01116,3,DB00629
DB00614,3,DB00519
DB00806,3,DB01018
DB01119,3,DB11362
DB00457,3,DB00230
DB09235,3,DB00765
DB01367,3,DB09026
DB01088,3,DB01158
DB00692,3,DB01023
DB00866,3,DB01324
DB00797,3,DB01580
DB00805,3,DB09238
DB09282,3,DB00373
DB00808,3,DB08808
DB01021,3,DB06403
DB01238,3,DB00598
DB01154,3,DB01340
DB00849,3,DB01367
DB01090,3,DB09235
DB00212,3,DB04861
DB00960,3,DB06268
DB00312,3,DB01144
DB00350,3,DB04846
DB09220,3,DB01002
DB00217,3,DB00999
DB00805,3,DB08931
DB00590,3,DB00869
DB00706,3,DB09236
DB09220,3,DB01235
DB09241,3,DB00287
DB01359,3,DB00734
DB01088,3,DB00960
DB00524,3,DB00905
DB01136,3,DB09227
DB09220,3,DB00797
DB00629,3,DB00876
DB00654,3,DB04861
DB00622,3,DB00325
DB00287,3,DB00606
DB00876,3,DB00734
DB00393,3,DB00692
DB00590,3,DB00734
DB00691,3,DB08808
DB00436,3,DB00734
DB00542,3,DB00869
DB00436,3,DB00925
DB00508,3,DB09204
DB00691,3,DB00905
DB01626,3,DB08808
DB00780,3,DB09026
DB00436,3,DB01054
DB01119,3,DB00270
DB00559,3,DB01116
DB00622,3,DB01324
DB00571,3,DB01324
DB01247,3,DB00774
DB00599,3,DB00755
DB00217,3,DB09242
DB00614,3,DB01180
DB01037,3,DB01275
DB00780,3,DB00796
DB00695,3,DB01180
DB01154,3,DB01612
DB01348,3,DB04861
DB00212,3,DB01197
DB01116,3,DB00654
DB09241,3,DB01227
DB00697,3,DB00492
DB01244,3,DB04948
DB09245,3,DB06268
DB00774,3,DB01021
DB00614,3,DB00381
DB00606,3,DB01180
DB00599,3,DB00343
DB00606,3,DB08932
DB00212,3,DB00800
DB04840,3,DB00790
DB00612,3,DB00800
DB00806,3,DB01214
DB01116,3,DB08931
DB00780,3,DB00217
DB00393,3,DB08932
DB01359,3,DB06712
DB00346,3,DB01180
DB00606,3,DB04861
DB01403,3,DB00335
DB01037,3,DB00999
DB00805,3,DB00876
DB04840,3,DB09238
DB01580,3,DB02638
DB00692,3,DB09235
DB00780,3,DB00393
DB00752,3,DB01214
DB00325,3,DB01090
DB04948,3,DB06403
DB09242,3,DB01143
DB00264,3,DB09235
DB00206,3,DB00692
DB00706,3,DB01427
DB01238,3,DB01144
DB00614,3,DB02638
DB00374,3,DB00774
DB09220,3,DB04861
DB00217,3,DB09477
DB00805,3,DB01054
DB01037,3,DB00519
DB00346,3,DB00606
DB00598,3,DB01143
DB00275,3,DB00606
DB00590,3,DB00692
DB00346,3,DB00575
DB00178,3,DB00800
DB00752,3,DB00880
DB00805,3,DB01244
DB01174,3,DB00631
DB00806,3,DB00722
DB00629,3,DB06712
DB04840,3,DB00226
DB01154,3,DB01214
DB00805,3,DB00374
DB00806,3,DB01180
DB09220,3,DB00584
DB00374,3,DB00866
DB06207,3,DB00884
DB00790,3,DB09477
DB00599,3,DB00925
DB04840,3,DB11362
DB01324,3,DB06826
DB01614,3,DB01193
DB01119,3,DB01018
DB00599,3,DB00960
DB01168,3,DB01116
DB01626,3,DB00559
DB00794,3,DB00800
DB00806,3,DB00654
DB09220,3,DB00310
DB00436,3,DB00654
DB01247,3,DB00960
DB00374,3,DB00808
DB09220,3,DB01200
DB00187,3,DB00734
DB00381,3,DB00925
DB00401,3,DB01170
DB00433,3,DB00571
DB00195,3,DB01170
DB01240,3,DB01089
DB00519,3,DB00866
DB01340,3,DB01580
DB00214,3,DB06826
DB01021,3,DB01324
DB00599,3,DB08931
DB04861,3,DB09235
DB01168,3,DB00584
DB01275,3,DB09238
DB01170,3,DB06826
DB01088,3,DB00195
DB01090,3,DB01348
DB00599,3,DB00622
DB00849,3,DB00177
DB00869,3,DB01170
DB01246,3,DB01214
DB00752,3,DB00519
DB00435,3,DB00734
DB00270,3,DB00374
DB01154,3,DB01020
DB00521,3,DB09236
DB01238,3,DB01282
DB00287,3,DB00571
DB01037,3,DB08931
DB00806,3,DB00881
DB00797,3,DB06268
DB01608,3,DB00647
DB09282,3,DB01054
DB00606,3,DB00629
DB00182,3,DB01018
DB00474,3,DB01136
DB01355,3,DB00695
DB09241,3,DB00590
DB01238,3,DB01200
DB00182,3,DB01348
DB09245,3,DB00774
DB00226,3,DB00598
DB01154,3,DB00695
DB01325,3,DB00492
DB09282,3,DB00492
DB04846,3,DB09238
DB00752,3,DB00212
DB04840,3,DB00876
DB00571,3,DB09238
DB00612,3,DB09477
DB00752,3,DB00800
DB00206,3,DB00287
DB00800,3,DB01193
DB01119,3,DB00457
DB00178,3,DB00226
DB00692,3,DB00800
DB01355,3,DB00700
DB00968,3,DB06403
DB04840,3,DB01348
DB00374,3,DB06712
DB00876,3,DB01143
DB01174,3,DB09292
DB09245,3,DB00217
DB05676,3,DB08931
DB09244,3,DB06712
DB00217,3,DB00691
DB01069,3,DB01193
DB09245,3,DB00657
DB01238,3,DB00797
DB01021,3,DB06826
DB01054,3,DB01340
DB00346,3,DB04948
DB00575,3,DB09477
DB00217,3,DB01021
DB00217,3,DB00310
DB00325,3,DB01143
DB01203,3,DB00734
DB01174,3,DB00790
DB09245,3,DB00521
DB00418,3,DB00590
DB09220,3,DB00727
DB01088,3,DB00612
DB00727,3,DB08931
DB00905,3,DB02638
DB00521,3,DB01090
DB00722,3,DB01580
DB01238,3,DB00195
DB00780,3,DB00622
DB01238,3,DB00492
DB00850,3,DB08807
DB00346,3,DB01193
DB00883,3,DB08931
DB00217,3,DB09070
DB01174,3,DB01359
DB01355,3,DB00742
DB00805,3,DB04861
DB00722,3,DB00797
DB00806,3,DB00275
DB01214,3,DB06826
DB00374,3,DB00765
DB01088,3,DB01203
DB00598,3,DB01240
DB09244,3,DB00575
DB01171,3,DB09026
DB01355,3,DB00519
DB01608,3,DB09204
DB00774,3,DB06712
DB00182,3,DB01023
DB01154,3,DB00521
DB00706,3,DB00381
DB00433,3,DB01295
DB00350,3,DB00734
DB01351,3,DB00691
DB09241,3,DB01193
DB01275,3,DB01054
DB01116,3,DB00612
DB01193,3,DB01089
DB00559,3,DB00590
DB01247,3,DB00692
DB00177,3,DB00925
DB01614,3,DB00335
DB01355,3,DB08931
DB00393,3,DB00528
DB00381,3,DB01240
DB00780,3,DB00457
DB00806,3,DB01580
DB00876,3,DB00925
DB00849,3,DB00796
DB01037,3,DB00492
DB01238,3,DB01029
DB06267,3,DB00598
DB00559,3,DB00876
DB00849,3,DB08907
DB01018,3,DB04840
DB01247,3,DB00678
DB04840,3,DB09477
DB00343,3,DB01297
DB01154,3,DB01193
DB00806,3,DB00270
DB01240,3,DB09477
DB01171,3,DB00381
DB00226,3,DB00765
DB09242,3,DB01054
DB00678,3,DB09238
DB00474,3,DB01200
DB00806,3,DB00401
DB00206,3,DB00734
DB01116,3,DB00571
DB00436,3,DB09238
DB00780,3,DB08931
DB01171,3,DB00960
DB01240,3,DB04846
DB00654,3,DB06712
DB01355,3,DB00657
DB00679,3,DB08807
DB01351,3,DB00790
DB00606,3,DB00960
DB09220,3,DB01115
DB00575,3,DB00925
DB09232,3,DB00325
DB01247,3,DB01116
DB04948,3,DB06268
DB00680,3,DB00647
DB01247,3,DB00492
DB01115,3,DB09204
DB00692,3,DB00968
DB01626,3,DB11362
DB01171,3,DB02638
DB04840,3,DB08808
DB01054,3,DB04846
DB00692,3,DB00866
DB01626,3,DB00876
DB00226,3,DB00584
DB01351,3,DB00373
DB09241,3,DB09026
DB01324,3,DB06694
DB01154,3,DB00657
DB09220,3,DB00708
DB00350,3,DB01244
DB00654,3,DB01348
DB00542,3,DB09235
DB01023,3,DB01580
DB00999,3,DB09238
DB01238,3,DB00310
DB09236,3,DB08932
DB00800,3,DB01021
DB00925,3,DB01244
DB09220,3,DB00922
DB00692,3,DB04861
DB09220,3,DB00323
DB09245,3,DB09477
DB00312,3,DB00887
DB00831,3,DB08808
DB01355,3,DB00790
DB01622,3,DB00921
DB09244,3,DB01089
DB01168,3,DB00519
DB00968,3,DB09236
DB00606,3,DB00876
DB00722,3,DB00866
DB00575,3,DB00528
DB00393,3,DB01090
DB00468,3,DB00796
DB00606,3,DB01348
DB01037,3,DB00612
DB09245,3,DB00678
DB01023,3,DB01324
DB00678,3,DB00692
DB06207,3,DB00996
DB00343,3,DB00325
DB01238,3,DB01236
DB00393,3,DB01089
DB00654,3,DB01180
DB01116,3,DB04846
DB06694,3,DB06403
DB00691,3,DB00866
DB00433,3,DB01203
DB00374,3,DB00925
DB01171,3,DB01580
DB00796,3,DB00800
DB00182,3,DB00612
DB01116,3,DB01197
DB00275,3,DB06694
DB00287,3,DB00521
DB00905,3,DB01580
DB01023,3,DB06826
DB01119,3,DB09477
DB00606,3,DB00774
DB00797,3,DB01136
DB00850,3,DB00960
DB00774,3,DB00966
DB00654,3,DB01359
DB00275,3,DB01580
DB09241,3,DB00880
DB01247,3,DB08808
DB00312,3,DB01612
DB09220,3,DB01162
DB00571,3,DB01143
DB09232,3,DB00734
DB00808,3,DB01580
DB09282,3,DB00226
DB00206,3,DB00226
DB00806,3,DB00796
DB00468,3,DB00436
DB01158,3,DB01324
DB00374,3,DB00966
DB00780,3,DB00584
DB00622,3,DB00800
DB01088,3,DB06826
DB00722,3,DB01090
DB01351,3,DB00519
DB00264,3,DB08808
DB00559,3,DB00542
DB00889,3,DB00714
DB04948,3,DB11362
DB00418,3,DB01275
DB00599,3,DB09477
DB00325,3,DB01240
DB00925,3,DB00966
DB00217,3,DB00178
DB01247,3,DB00457
